"cov","mu","sd","PopulationName"
"qmax3",1567.55597469728,972.984208040157,"MRBC_up"
"qmax3",1330.75377449334,853.431101193254,"Mullinex"
"qmax3",1994.46201870513,1494.97020291888,"Paiute"
"qmax3",1648.83882559669,829.705785377292,"Pearl"
"qmax3",672.128530034344,319.689257196516,"PeteHanson"
"qmax3",42276.8948412897,27757.7090726929,"Pie&Dorsey_low&Gance_low"
"qmax3",2466.91826503616,2139.85709141773,"Pole_QRD"
"qmax3",1416.63341565728,984.564376347358,"Pratt"
"qmax3",1248.62967111044,888.828285553359,"PrattReconnect"
"qmax3",2033.600217009,1451.82012234794,"Rabbit"
"qmax3",2309.84958485309,1286.18234051055,"Rattlesnake_SFHRD"
"qmax3",3897.96269415594,3522.72527903315,"Rebel"
"qmax3",8520.99322229309,18576.6879239127,"RedMtn"
"qmax3",7392.57188509609,4220.12009819026,"Reese&Sawmills"
"qmax3",17766.63259169,9223.06892976548,"ReeseReconnect"
"qmax3",8752.43348141491,7579.06841531303,"Riser"
"qmax3",560.286352164,290.423888664753,"Rock_CrumCanyon"
"qmax3",3174.76082045444,2792.1415763137,"Rock_dwn_QRD"
"qmax3",895.480428903719,589.665233170373,"Rock_EdnaMtn"
"qmax3",2282.07412037972,1558.28871001517,"Rock_RCD"
"qmax3",9901.28670761981,5490.55093790331,"RockTJReconnect"
"qmax3",499.96506650125,469.574445411836,"Rodeo"
"qmax3",5526.79804163438,5353.35225519208,"Sage_up_QRD"
"qmax3",961.796339591969,491.240750581515,"SanJuan&SanJuan_SF"
"qmax3",14646.5131074919,10030.673742758,"SFLH_Pole_Snowstorm"
"qmax3",1192.08478614387,800.370794681807,"Sherman"
"qmax3",867.119638701937,537.507399702621,"Sherman_EF"
"qmax3",2068.68264568212,1336.89924820966,"ShermanReconnect"
"qmax3",722.945866927813,336.361530886146,"Silver_NF"
"qmax3",973.035975460031,796.719800046592,"Singas"
"qmax3",4121.16814517687,3210.46037099931,"Smith_Main_NF_MF_SF"
"qmax3",6697.78149052297,5379.76156536161,"SmithGenReconnect"
"qmax3",2742.2468814975,2367.83411704462,"Snow&Chicken&Leonard"
"qmax3",508.36074526425,295.924504685241,"Sonoma"
"qmax3",767.241506516688,454.390869954799,"Star"
"qmax3",4120.26234561316,3550.43799726057,"Stephens"
"qmax3",478.5456120765,240.970731317193,"Stewart&Stewart_NF&MF"
"qmax3",1189.09548449213,989.480236000495,"StoneHouse"
"qmax3",5880.32255591875,4218.54617924874,"Susie"
"qmax3",5394.55190076375,3284.65436324992,"T_Creek&Draw"
"qmax3",9695.86480454494,7194.4514485454,"Tabor"
"qmax3",2982.75001394734,2224.12536487061,"Talbot_up"
"qmax3",4904.90696418759,4461.72973233506,"Thorpe_LamValley"
"qmax3",2321.20943898891,1576.25736672328,"Threemile"
"qmax3",1888.27422003347,965.695248389917,"Tierney"
"qmax3",2208.52270967391,1489.84333429275,"ToeJam"
"qmax3",2319.14695940884,1187.09136938898,"Toyn"
"qmax3",440.575639723281,270.198462109738,"Trout_EastHumboldt"
"qmax3",373.134881864187,228.83805219586,"Trout_EastHumboldt_up"
"qmax3",2722.01460197972,2356.24494360853,"Washburn_dwn"
"qmax3",190.037514236719,105.543132372899,"Washburn_up"
"qmax3",2001.55467282828,1072.59802366213,"Washington"
"qmax3",1748.65543540022,1360.00334435817,"WashONeal"
"qmax3",53231.4787757392,48204.9435831683,"Whitehorse_OR"
"qmax3",4343.20633632409,4027.63321506714,"Whitehorse_OR_E_up"
"qmax3",5845.34108703591,5420.91696277291,"Whitehorse_OR_W_up"
"qmax3",1816.34123798475,1106.04642065198,"Wildcat"
"qmax3",15263.4842570745,11575.0413615257,"Willow&Lewis&Nelson"
"qmax3",814.719273243812,486.934710558916,"Willow_DesatoyaMtns"
"qmax3",12780.9003023022,9421.92675374068,"Willow_OR_dwn"
"qmax3",10535.9216943477,8220.32725028424,"Willow_OR_up"
"qmax3",2145.97947541309,1909.63036696028,"Willow_QRD"
"qmax3",4256.13350451606,2852.74930214455,"Willow_QRD_SF"
"qmax3",491.218835104219,334.337905685512,"WilsonCanyon"
"qmax3",941.241215179562,623.666718718749,"Winters"
"qmax3",4330.92320848219,4245.3667003096,"WMR&CmpDraw&Gaws"
